@id,name,@lat,@lon
3263015885,சைதாப்பேட்டை,13.0232491,80.2274463
3263015892,Little Mount,13.0143216,80.2262688
3263017226,Anna University,13.0083174,80.2334438
3264712469,Guindy,13.0072847,80.2097658
3264719874,Kathipara,13.0073801,80.2014349
3264719879,Butt Road,13.0072285,80.1970414
3264721594,L&T Bus Stop,13.0237184,80.1785664
3264823358,Mugalivakkam,13.0290781,80.1689077
3264825519,Sakthi Nagar,13.0323105,80.1632027
3264825906,போரூர்,13.0345369,80.1566688
3264826261,Ramachandra Hospital,13.0365019,80.1430003
3264827350,காட்டுப்பாக்கம்,13.0410957,80.1270760
3264828694,அய்யப்பன்தாங்கல்,13.0379914,80.1351360
3264829569,Kumanan Savadi,13.0448932,80.1161771
3264830297,Karayan Savadi,13.0464643,80.1113082
3264830986,Kallarai,13.0491896,80.1054234
3264831529,G. H.,13.0502091,80.0994727
3264832443,Poonamallee,13.0515356,80.0950719
3264834128,Nazarpet,13.0473146,80.0808884
3264834152,Main Road,13.0404738,80.0578133
3264835785,Bhajan Koil,13.0377510,80.0575719
3264836166,Pillayar Koil,13.0433402,80.0636820
3264839775,Main Road,13.0409702,80.0577677
3264840298,Ambedkar Nagar,13.0427079,80.0615791
3264851616,Nazarpet,13.0474021,80.0805504
3264852764,Poonamallee,13.0509244,80.0950324
3264860906,G. H.,13.0502738,80.0994130
3264861262,Kallarai,13.0492822,80.1057014
3264861573,Karayan Savadi,13.0466895,80.1111041
3264865893,Kumanan Savadi,13.0450211,80.1159757
3264869197,சக்தி நகர்,13.0357914,80.1542170
3264869925,Ramachandra Hospital,13.0369540,80.1418335
3264871280,Sakthi Nagar,13.0318741,80.1643507
3264873477,Mugalivakkam,13.0295066,80.1686260
3264878136,Moon lite,13.0250276,80.1767049
3264878737,Ramapuram,13.0209667,80.1839683
3264882061,L&T,13.0238073,80.1789017
3264882332,Nandambakkam,13.0168260,80.1893475
3264883462,Butt Road,13.0086502,80.1975671
3264883515,சின்ன மலை Little Mount Metro,13.0155768,80.2250330
3298619178,Baby Nagar,12.9806290,80.2287544
3298619179,Baby Nagar Stop,12.9817095,80.2303946
3377597538,Avvaai Illam,13.0073755,80.2615847
3383986104,Maruvathur bus stop ( towards Chennai),12.4301634,79.8314392
3383988514,Maruvathur bus stop,12.4296184,79.8317129
3502547169,Silk Mill,12.9497891,79.1371911
3502549752,Silk Mill,12.9497479,79.1369696
3605047768,Independence Day Park,12.9816323,80.1856214
3616510666,Pudupattinam bus stand,12.5034395,80.1522879
3724408109,Thambiah Road,13.0412747,80.2247636
3724408110,,13.0422860,80.2246214
3725571283,Holy Angels Convent,13.0403357,80.2416011
3729730986,Krishna Nagar,12.9727402,80.1385326
3729730987,Krishna Nagar,12.9730257,80.1380540
3732413818,,13.0404185,80.2392262
3732415367,T. Nagar Pondy Bazaar Big Bazaar,13.0407738,80.2376491
3742401976,Muthamizh Nagar,12.9717802,80.1415393
3742401984,Muthamizh Nagar,12.9716047,80.1418002
3872358350,Subbaraya nagar,12.9575161,80.1253251
3936181436,,12.6190267,80.1802453
3937174679,Muthalai Pannai,12.7438781,80.2383927
3969967347,Pallavaram,12.9681668,80.1485336
3990598049,Virugambakkam,13.0465771,80.1915240
4129578889,SIPCOT,12.8320778,80.2292023
4153840390,Oxford School,13.0290249,80.2242622
4153840489,Srinivasa Theatre,13.0312050,80.2242183
4153840589,Srinivasa Theatre,13.0311449,80.2240709
4153840689,Oxford School,13.0290173,80.2240205
4158510090,Urapakkam School,12.8665865,80.0754114
4158845697,Tea Kadai,12.8629155,80.0740504
4201558889,Rangampet,13.6238842,79.2779619
4221545249,,13.0016750,80.1960093
4221545250,,13.0017320,80.1960854
4221545251,,13.0017833,80.1961615
4221572806,Maduvankarai,13.0036032,80.2119807
4221779489,Olympia Tech Park,13.0140912,80.2045927
4308329989,West Saidapet,13.0241758,80.2130010
4311241791,kumananchavadi,13.0451067,80.1156733
4358666333,Bharathi Nagar,12.9816360,80.2334748
4384940991,,12.9985806,80.2391518
4384940992,,12.9991260,80.2394049
4384979890,,12.9960586,80.2359191
4384980791,,12.9920732,80.2337735
4384985391,,12.9921946,80.2336686
4384995091,,12.9961354,80.2362203
4384995092,,13.0026838,80.2402119
4384996591,,12.9939545,80.2343355
4385019891,,13.0025534,80.2400679
4385019892,,13.0038121,80.2413768
4385029489,,12.9941561,80.2347372
4385062589,,12.9911913,80.2330109
4385062689,,12.9910868,80.2321166
4402620433,சோழிங்கநல்லூர்,12.9032844,80.2279555
4402620444,Accenture,12.9075689,80.2282280
4406456566,காரப்பாக்கம்,12.9132796,80.2293553
4407799377,Nagesh Theatre stop,13.0400117,80.2425430
4407799419,Globus,13.0399858,80.2429146
4411798690,மியாட் மருத்துவமனை,13.0204579,80.1845000
4411849791,,13.0143770,80.1935118
4411855089,,13.0210717,80.1833445
4417314190,Doraiswamy Road,13.0407196,80.2306959
4417686289,,12.9164641,79.0423269
4421925892,,13.0671220,80.2479405
4421948892,Loyola College,13.0645529,80.2349783
4421948893,,13.0679286,80.2486265
4421967489,Loyola College,13.0647390,80.2346949
4484564344,,12.6549420,79.5401437
4524178989,,13.1449937,79.9512179
4582390873,Athiyammapuram Bus Stop,13.2850358,80.2368411
4582390875,Jayaramapuram Bus Stop,13.2882899,80.2260570
4639687854,Bharathi Nagar Bus Stop,12.9216339,80.0925211
4640168129,Gandhi Nagar,12.9209595,80.0897056
4666745989,கவுல் பஜார்,12.9905140,80.1499095
4693430387,Velappadi,12.9053114,79.1357810
4693430388,Sankaranpalayam,12.9016131,79.1352936
4693432897,Female Prison/Jail,12.8835295,79.1226392
4693432901,Odai Pillaiyar Bus Stop,12.9586457,79.1371760
4693433969,National theatre,12.9288325,79.1338393
4693433970,CMC Hospital,12.9255495,79.1333775
4693433972,Raja theatre,12.9148917,79.1326567
4693433973,CMC Eye Hospital,12.9128067,79.1331136
4693433977,Bagayam,12.8800860,79.1347141
4693434177,Thinakaran,12.9076027,79.1339198
4693434182,Agaravaram,12.8898868,79.1357500
4693434183,Otteri,12.8847782,79.1357444
4693434185,Christian Medical College,12.8792168,79.1300117
4693434186,Thanthai Periyar Engineering College,12.8788583,79.1247793
4693434789,Kuppam,12.8925195,79.1356592
4693434844,Auxilium rountanna,12.9584735,79.1416183
4693434959,Circuit House,12.8968267,79.1296743
4693434960,Tollgate,12.8996564,79.1310977
4693434966,Kangeyanallur road,12.9468759,79.1369654
4693434968,DKM,12.9501164,79.1413895
4693434991,Lakshmi theatre,12.9029978,79.1316656
4693434992,Muslim high school,12.9071184,79.1318875
4711638316,,13.4381298,79.5521659
4727143391,,12.9320348,79.1378840
4732042730,,13.0726445,80.2019974
4739613829,Marriage Hall Bus Stop,13.0735659,80.2003418
4758897023,,13.2398896,80.2162664
4758897024,,13.2607185,80.2145860
4758897025,,13.2238468,80.1943418
4758901321,,13.1941264,80.1833469
4763208284,கஸ்தூரிபாய் மருத்துவமனை,13.0580016,80.2782021
4763208285,Bazullah road,13.0470676,80.2353100
4763212040,,13.0486670,80.2600237
4763212995,,13.0326478,80.2775015
4763213172,,13.0334350,80.2772514
4785434123,,13.0315010,80.1913595
4788407922,,13.1088932,80.2867926
4789389223,,13.1045270,80.2867247
4820821521,பெல்,12.9704820,79.2869980
4864012223,,13.1078822,80.2913847
4910251723,Gandhi park bus stop,12.9266796,80.1276135
4948353021,,13.0289852,80.2543724
4987577873,uttiramerur bus stop,12.6167597,79.7637965
5090924222,Kamarajapuram,12.9234950,80.1545664
5093966251,Sholinganallur,12.8988445,80.2279854
5207918374,MGR Market,13.0363277,80.2016549
5225868729,Thandurai Bus Stop,13.1095840,80.0610379
5225963092,SRP Tools Bus Stand,12.9861355,80.2512974
5227401703,Thirumangalam Metro,13.0853785,80.2013107
5227454884,Ekkattuthangal,13.0190177,80.2064033
5227495717,Narasingapuram Bus Stop,13.0287252,79.8010662
5227500811,Maarimangalam,13.0179635,79.7846999
5227501452,Prayanguppam,13.0143238,79.7759854
5227502189,Kuppam,13.0138676,79.7735965
5228340704,Kalaimagal Nagar,13.0243667,80.2066739
5228342635,Kalaimagal Nagar,13.0243263,80.2069943
5229541223,Rayiladi Bus stop,13.1172923,79.9118270
5229541913,Manavalanagar Bus stop,13.1125301,79.9132254
5229995717,pattabiram bus stop,13.1215291,80.0639365
5229998568,Patabiram Bridge Stop,13.1158343,80.0633252
5239594891,Thirumangalam EB Office Bus Stop,13.0870648,80.1981881
5258976322,,12.8856231,80.1513995
5258977225,கஸ்பாபுரம்,12.8897333,80.1430852
5259036521,பதுவஞ்சேரி,12.8885674,80.1452887
5259058521,சடையப்பர் கோவில்,12.8870239,80.1486323
5259088435,அகரம்தென்,12.8836322,80.1543394
5259114725,,12.8941183,80.1411752
5259129622,,12.9022476,80.1420235
5259141322,,12.9177987,80.1457925
5300479523,,12.8285961,79.8775986
5300479625,,12.7983431,79.7848974
5304209965,SIPCOT/ Egatoor,12.8330267,80.2288840
5304399879,Tambaram Kulam Bus stop,12.9256047,80.1043133
5305816067,Vadamavandal Bus Sop,12.7857592,79.6294659
5314467221,,12.6484043,80.0375907
5318529343,Vadapalani,13.0468396,80.2121426
5318530216,Vadapalani (Nerkundram Pathai),13.0539550,80.2114618
5318537692,MMDA,13.0630102,80.2115596
5320093328,CPWD Quarters Bus Stop,13.0821970,80.1983699
5332423915,Buhari Hotel Bus Stop,12.9420294,80.2533063
5332440110,Thiruvanmiyur RTO,12.9767640,80.2592029
5336301540,Aringar Anna Arch,13.0769390,80.2152668
5336303647,Anna Arch,13.0753580,80.2176034
5336309421,Kandhasamy College,13.0851915,80.2178689
5336309429,S. S. Super Market Bus Stop,13.0906948,80.2180699
5336311486,Anna Peripheral Hospital Stop,13.0957115,80.2187163
5336393773,Kalpana Hotel Stop,13.1027785,80.2086858
5338328029,SIDCO Nagar,13.1032312,80.1989924
5338328041,Nathamuni Theatre Stop,13.1036674,80.2026581
5338516190,South Redhills Road Market,13.1080663,80.2061553
5338598421,Kallukadai Stop,13.1022099,80.2107409
5338600702,ICF,13.1001091,80.2145485
5338602064,Anna Peripheral Hospital Stop,13.0956228,80.2189413
5338606117,14 Shops Stop,13.0900917,80.2182669
5338606922,Kandasamy College,13.0858113,80.2181340
5338612406,Anna Nagar Roundtana,13.0848033,80.2159601
5338614518,Ayyappan Kovil,13.0848976,80.2132579
5338616524,Ayyappan Kovil,13.0847224,80.2118818
5338617221,Blue Star,13.0849958,80.2109928
5338656232,Anna Nagar Tower Station,13.0848336,80.2095342
5338658745,Anna Nagar Tower Station,13.0850967,80.2095483
5355818030,Ekkattuthangal,13.0186408,80.2059235
5356742026,ஆயிரம் விளக்கு,13.0541950,80.2537850
5373987234,Thirumangalam EB Office,13.0873581,80.1974447
5394814347,Collector Nagar,13.0878057,80.1903448
5394822729,Collector Nagar,13.0875626,80.1893914
5400380243,Jai Nagar Park,13.0692359,80.2065633
5400380933,Vijayakanth Kalyana Mandapam,13.0739760,80.2002264
5400381038,CPWD Quarters Bus Stop,13.0820746,80.1987027
5400381616,Pondicherry Buses Only,13.0318973,80.2113404
5400381618,Sivan Kovil,13.0476117,80.2123446
5400382521,Thirunagar,13.0580044,80.2116987
5400382522,MMDA,13.0651401,80.2112943
5486341834,Jayanti,12.9874595,80.2553985
5486499215,Race Course (Guindy),13.0080900,80.2133600
5624538882,DRJ Hospital Bus stop,13.1194380,80.1986536
5628388498,Taramani Guest House,12.9866789,80.2333649
5631301095,Marudeeswarar Temple,12.9852935,80.2597450
5631301097,Sathya Studio,13.0148230,80.2591757
5631301098,,13.0565227,80.2549486
5631301099,Sambandam Nagar,12.9913270,80.0950594
5631301100,Malar Hospital,13.0069536,80.2583912
5631301101,Malar Hospital,13.0079179,80.2587553
5631301102,,13.0700086,80.2420016
5631301103,Binny Mills,13.1029895,80.2527264
5631301104,Pudupattinam / Kalpakkam,12.5036572,80.1509526
5631301105,Poonamallee,13.0508174,80.0947925
5631301107,Thiruvanmiyur Moffusil bus stop,12.9872302,80.2593997
5631301108,Ashoknagar Moffussil,13.0319226,80.2111736
5631301109,,13.0505248,80.2796732
5631301110,,13.0148178,80.1744381
5631301111,,13.0145924,80.1744052
5631301112,ஆழ்வார் பேட்டை,13.0386017,80.2587935
5631301113,ஆழ்வார் பேட்டை,13.0388081,80.2588606
5631301114,Bharathi Nagar,12.9816579,80.2334990
5631301115,Yellow Pages,13.0444719,80.2685434
5631301116,Jayanti,12.9883854,80.2559973
5631301117,Jayanti,12.9885252,80.2558203
5631301118,Guru Nanak College,12.9906984,80.2202958
5631301119,VHS Hospital,13.0034222,80.2477388
5631301120,Muttukaadu,12.8238595,80.2402306
5631301421,Adyar,13.0064420,80.2543612
5631301422,IIT Gate Bus Stop,13.0058253,80.2424924
5631301423,Thiruvanmiyur ECR Moffusil Bus stop,12.9858005,80.2598000
5631301424,Five Furlong Road,12.9974701,80.2162966
5631301425,Velachery Check Post,12.9973995,80.2166627
5631301426,Velachery Check Post,12.9974859,80.2164321
5631301427,Guindy,13.0080310,80.2093980
5631301429,கிண்டி,13.0089182,80.2111924
5632367706,,12.9907728,80.2300317
5632367707,Campus cafe,12.9909124,80.2301226
5664586244,Tayyuru Bus Stop,13.3032574,79.3043465
5664586316,Chinna Tayyuru Bus Stop,13.3035027,79.3140711
5831452920,SRM Java Bus Stop,12.8228618,80.0443920
5831452921,University Building Bus Stop,12.8230886,80.0423236
5831452922,SRM Out Gate Bus Stop,12.8230145,80.0410429
5831452923,SRM In Gate Bus Stop,12.8231190,80.0410444
5831452924,SRM Java Bus Stop,12.8230727,80.0443001
5831452925,SRM Hospital Bus Stop,12.8209313,80.0410633
5831452926,SRM Hospital Bus Stop,12.8231176,80.0471994
5831452933,,12.8207592,80.0412047
5831452934,,12.8208137,80.0412151
5831452935,SRM Potheri Station Stop,12.8220075,80.0384608
5835896285,புல்லேரி,12.6619160,80.0246730
6031412486,"அரசு போக்குவரத்து கழகம் விழுப்புரம்,காஞ்சிபுரம் மண்டலம்,தாம்பரம் பேரூந்து நிலையம்",12.9257591,80.1165783
6057945756,Bus Stop,13.0290019,80.2537390
6117608083,VOC Nagar Bus Stop,13.0912499,80.2276191
6158413916,Kaarai Bus stop,12.9364987,79.3248425
6185888872,Abirami theatre bus stop,13.0858185,80.2465885
6253855210,YBM Koyambedu,13.0752687,80.1968385
6367812225,,12.9149173,79.0715789
6367812227,,12.9688212,79.1456530
6367812228,VIT,12.9681282,79.1555310
6367812229,,12.9669331,79.1716526
6367890798,,12.9118413,79.0073634
6367890805,,12.9658761,79.1664946
6367890904,,12.9803198,79.2345670
6367890908,,12.9501552,79.1414844
6367890967,,12.9123226,79.0171068
6367891887,,12.9684668,79.1823318
6367892592,,12.9451347,79.1367394
6367892628,,12.9681018,79.1926630
6367892629,,12.9683995,79.2056253
6367892630,,12.9703025,79.2189888
6367893389,,12.9158975,79.0291428
6367893414,,12.9678947,79.1952866
6367893415,,12.9691845,79.2274967
6367899493,,12.9688390,79.2129400
6367899494,,12.9798576,79.2348783
6367914551,,13.0154329,80.1912316
6372240020,Santhapet bus stop,13.2274001,79.0986908
6394588658,Vannanthurai,12.9961241,80.2627793
6518463385,திருமங்கலம்,13.0906674,80.1984558
6518468529,Bus Stop,13.0917305,80.1984396
6941756690,,12.6631326,80.0238120
7056229385,,13.0631374,80.2622149
7066488485,,12.9758958,79.2377626
7115769685,,12.8970898,79.5067513
7115769785,,12.8692652,79.6481883
7116464687,,12.9151629,79.2879389
7116464688,,12.9369211,79.2499038
7116471385,,12.9466941,79.2061296
7116471387,,12.9386137,79.1680602
7126158986,,12.9726015,79.0677620
7128335385,,12.9969805,79.2453514
7128659485,,12.9923093,79.2412465
7169395980,Military Quarters,13.0107563,80.1957259
7169419214,ST Thomas Hospital,13.0107616,80.1959419
7169841061,Muthalai Pannai,12.7438582,80.2384589
7170102888,Muttukaadu,12.8238587,80.2402648
7170102954,Panaiyur,12.8869167,80.2457574
7174026286,,12.9625564,79.0171785
7174026686,,12.9756952,79.1092586
7174026688,,12.9646670,79.0417728
7174027185,,12.9755563,79.0937515
7174027285,,12.9768440,79.0829815
7174047685,,12.9625346,79.0128920
7174466287,,12.9392676,79.1687658
7174466485,,12.9428526,79.2340835
7174466486,,12.9259964,79.2667591
7185777641,T I Miller Bus Stop,13.1037511,80.1563349
7185834751,T I Miller Bus Stop,13.1034994,80.1566326
7186887385,,12.9948307,79.1324304
7186887386,,13.0130223,79.1317287
7202272891,,13.0900780,79.2522166
7203595386,,13.0735133,79.2707593
7203595387,,13.1121991,79.2853548
7203595388,,13.1138819,79.3673448
7203595389,,13.1729640,79.5021697
7203595485,,13.0116618,79.2692230
7203595486,,13.0620603,79.2791312
7203595487,,13.0958747,79.2642998
7203595488,,13.1164199,79.2757856
7203595585,,13.0199503,79.2695916
7203595586,,13.0279456,79.2695240
7203595587,,13.1220452,79.2533216
7203596185,,13.0804058,79.2692264
7203597385,Ramakrishna Rajapet Bus Stop,13.1650137,79.4372819
7203597386,K G Khandriga Bus Stop,13.1740729,79.5149934
7203597387,,13.1733491,79.6124889
7252487207,Mofussil Bus Stop,13.0329587,80.2120330
7255708042,Nungambakkam Police Station,13.0577143,80.2427631
7255754030,Bus stop,13.0533162,80.2479376
7266257987,,12.7915802,79.8171036
7266259286,,12.7988605,79.8198416
7266259292,,12.8166791,79.7384579
7266259293,,12.8174406,79.7347958
7266260885,,12.8041674,79.7686585
7281748789,பீர்க்கன்கரணை,12.9090099,80.0982247
7412854052,IGP,12.9729954,80.2502408
7412932328,ஆழ்வார் பேட்டை,13.0356479,80.2548953
7412932329,Kotturpuram,13.0231055,80.2427833
7412932330,Kottur,13.0185768,80.2413141
7412932331,Birla planetarium / CLRI,13.0100519,80.2405691
7412932332,Ascendas IT park,12.9862169,80.2468241
7416129840,Music Academy,13.0471019,80.2609805
7577454519,Indira Nagar,12.9121191,80.1432713
7577454520,Indira Nagar,12.9121760,80.1431219
7736796042,Pudupattinam / Kalpakkam,12.5036860,80.1509037
7765336946,School for Physically Challenged,12.8128867,80.2425393
7765336956,,12.8127494,80.2423362
7792287788,,12.9197299,79.2754126
7792296885,,12.9231485,79.2755005
7794498887,Lucas TVS Bus stop,13.1008368,80.1896304
7794498890,Lucas TVS Bus stop,13.1013007,80.1896425
7796211336,Ambattur OT,13.1216328,80.1480991
7796477442,Canara Bank Bus Stop,13.1103659,80.1522998
7796477443,Canara Bank Bus Stop,13.1116502,80.1510999
7796477452,Telephone Exchange Bus Stop,13.1015063,80.1625708
7796477453,Telephone Exchange Bus Stop,13.1012433,80.1627648
7796477467,Ambattur Industrial Estate Bus Stop,13.0998328,80.1703579
7796477468,Ambattur Industrial Estate Bus Stop,13.0994583,80.1702657
7796505766,Wavin,13.0886781,80.1715578
7796505767,Wavin,13.0884416,80.1720070
7796591115,Anna Nagar West,13.0941517,80.1987163
7806981310,Gollapalle Bus Stop,13.1763997,79.1452890
7843242892,Ambattur OT,13.1228068,80.1483885
7843267872,Skywalk,13.0720107,80.2220136
7843267873,Skywalk,13.0738150,80.2208333
7843267874,Anna Arch,13.0760536,80.2181587
7869100700,Dunlop,13.1060625,80.1524361
7869100702,Golden Flats,13.0883017,80.1784121
7869100703,Mehtha Nagar,13.0678542,80.2269976
7869100704,Choolaimedu,13.0666515,80.2309740
7869148874,Choolaimedu,13.0666287,80.2305198
7869208199,Dunlop,13.1049651,80.1526301
7869208200,Mehtha Nagar,13.0678373,80.2268263
7871877992,Valluvar Kottam,13.0538300,80.2423007
7966811036,Sembakkam,12.9235567,80.1593225
7966811037,Sembakkam,12.9232130,80.1599548
8064696884,மூவரசம்பட்டு,12.9693839,80.1861325
8976358611,Brittania bus stop,13.0984444,80.1819180
9084570182,Amutham,13.0397523,80.1931123
9325976317,,12.8398094,80.0556431
9331471612,Anakaputhur Arunmathi Arch,12.9775298,80.1306267
9331499322,Pammal Retta Pillayar,12.9748777,80.1332916
9331504032,Anakaputhur High School,12.9807025,80.1292081
9331571508,Pammal,12.9751633,80.1326400
9331589294,Pammal CSI church,12.9744741,80.1352459
9331603402,Anakaputhur Ambedhkar Silai,12.9795623,80.1289666
9368655291,Kumaran Theater,12.9726563,80.1914521
9370267242,Dhandeeswaram,12.9829795,80.2219649
9370267243,Gandhi Road,12.9864532,80.2229117
9370267244,Five Furlong Road,12.9976865,80.2159576
9370267245,Olympia Tech Park,13.0148569,80.2045846
9370309976,Mogaipair Junction,13.0890597,80.1694157
9370524480,Velachery Vijaynagar,12.9762731,80.2215630
9370524481,National Institute of Fashion Technology (N.I.F.T),12.9831680,80.2524814
9392241454,Vasanthapuram Bus Stop,13.0952827,79.1312678
9392327304,Vasanthapuram Bus Stop,13.0948813,79.1314314
9399815493,Taramani 100 Feet Road,12.9814108,80.2427068
9399815494,Taramani 100 Feet Road,12.9812324,80.2427187
9400398342,Mahalakshmi Nagar,12.9227028,80.1473638
9400398345,Gowrivakkam,12.9209495,80.1679764
9400398348,Vijayanagaram,12.9184967,80.1767624
9400398352,Medavakkam,12.9173172,80.1936779
9400398353,Jeyachandran,12.9211296,80.1968403
9400398372,High School,12.9260465,80.1974301
9400398374,Pallikkaranai,12.9336313,80.2037553
9400398378,Balaji Dental College,12.9442869,80.2082021
9400398379,Kamatchi Memorial Hospital,12.9487590,80.2098257
9400398381,Balaji Nagar,12.9534266,80.2118230
9400398391,Tambaram Railway Station,12.9293289,80.1206916
9400398392,Tambaram Railway Station,12.9293586,80.1206329
9401706170,Velachery Vijaya Nagar,12.9751658,80.2208286
9402008106,Velachery Railway Station,12.9712086,80.2192719
9402008109,Kamatchi Memorial Hospital,12.9482196,80.2101768
9402008111,Balaji Dental College,12.9441308,80.2085060
9402008115,High School,12.9265939,80.1977637
9402032617,Jeyachandran stores,12.9220034,80.1973341
9402032619,Medavakkam,12.9186199,80.1879064
9402032621,Medavakkam Junction,12.9198324,80.1825361
9402032624,Gowrivakkan,12.9208501,80.1677021
9402032629,Aadhi Nagar,12.9226395,80.1329593
9412787717,கோவிலாம்பாக்கம்,12.9388017,80.1822560
9412787719,ஈச்சங்காடு,12.9486740,80.1850247
9412787722,Ayyappan Kovil,12.9654227,80.1915854
9412787724,Ponniamman Koil,12.9648849,80.1962538
9412787725,Balaiah Garden,12.9654380,80.2013584
9412787727,Ram Nagar,12.9653278,80.2069929
9412787729,Sadasiva Nagar,12.9658462,80.2031164
9412787733,Kannigapuram,13.0048727,80.2202328
9412787737,C.I.T. Nagar,13.0280068,80.2309254
9412862313,Ashok Pillar,13.0342862,80.2122277
9417619429,Kumaran Theater,12.9725096,80.1915348
9417619432,Vanuvampet,12.9817834,80.1958555
9417619435,ஈச்சங்காடு,12.9486263,80.1851803
9417619437,கீழ்க்கட்டளை,12.9559461,80.1869781
9417619439,Axis Bank,12.9660970,80.1887047
9417619443,மூவரசம்பட்டு கூட்ரோடு,12.9682417,80.1896401
9455346639,Naraharipeta Public Bus Stop,13.0935305,79.1327428
9457756183,Gudipala Bus Stop,13.1009883,79.1246953
9457766593,MCR Bus Stop,13.0767894,79.1377984
9457772294,MCR Cross Bus Stop,13.0769267,79.1370053
9457773747,Naraharipeta Chittoor To Vellore Public Bus Stop,13.0934580,79.1332773
9457774859,Naraharipeta Cross Bus Stop,13.0907846,79.1344165
9457776527,Gudipala Bus Stop,13.1011017,79.1249476
9457791684,Anupu Public Bus Stop,13.0635821,79.1380791
9457826676,Palloor Public Bus Stop,13.0500507,79.1360925
9457826677,Palloor Vlr To Ctr Bus Stop,13.0500625,79.1359412
9457827832,Panatoor Bus Stop,13.0556683,79.1372359
9457830942,Panatoor Ctr To Vlr Public Bus Stop,13.0552561,79.1372912
9481428042,பரங்கிமலை ரயில் நிலையம்,12.9946109,80.2003462
9494700237,Ambattur O.T,13.1196761,80.1500051
9500680216,Baby Nagar,12.9803890,80.2287233
9500730218,Bharathi Nagar,12.9814698,80.2334198
9500730220,Tidel Park,12.9873622,80.2517782
9500730221,Tidel Park,12.9881659,80.2524528
9500730224,SRP Tools,12.9803439,80.2514543
9500730225,Tansi Nagar,12.9786209,80.2253008
9500730226,Tansi Nagar,12.9783307,80.2253249
9500730229,SRP Tools,12.9801263,80.2513960
9504474768,Royapettah Police Station,13.0524427,80.2638924
9504474771,Express Avenue,13.0608744,80.2652892
9504474772,LIC,13.0653566,80.2677424
9504474776,Flower Bazaar,13.0876798,80.2814746
9504474777,Broadway,13.0882526,80.2838856
9514055804,,12.9886237,80.1977450
9514055810,Mahalakshmi Colony,12.9977774,80.2073255
9514055811,Mahalakshmi Apartments,12.9980198,80.2072705
9514055812,Aalandur Metro,13.0048086,80.2015478
9514055813,Cement Road,12.9957148,80.1892331
9514055814,Pillayar Koil,12.9827924,80.1917198
9514055815,Chellammal College,13.0121297,80.2202503
9514055816,Todhunter Nagar,13.0254505,80.2297489
9514067017,Nandanam,13.0294407,80.2369328
9514067018,Vani Mahal,13.0465924,80.2427912
9514067019,Vani Mahal,13.0470000,80.2439043
9516282808,Valasaravakkam,13.0410880,80.1733598
9522345424,UTI Bank,12.9658799,80.1889584
9522345425,UTI Bank,12.9648478,80.1882330
9522345426,UTI Bank,12.9654012,80.1882967
9524625506,Jai Gopal Garodia School,12.9853446,80.1857835
9524638253,SPIC / Chellammal College,13.0117864,80.2219266
9524652864,Independence Day Park,12.9823175,80.1857694
9524666195,Vetrivel Theatre,12.9798333,80.1829123
9526100531,Gandhi Road,12.9868225,80.2230672
9526179471,,12.9607138,80.1872835
9526179490,Medavakkam Junction,12.9204699,80.1839572
9526179495,வெள்ளைக்கல்,12.9311557,80.1816197
9526179496,வெள்ளைக்கல்,12.9313739,80.1814520
9526179497,வடக்குப்பட்டு,12.9348795,80.1823492
9526179498,வடக்குப்பட்டு,12.9348965,80.1821816
9526179501,MGR Nagar,12.9447569,80.1829380
9526179502,MGR Nagar,12.9447556,80.1830949
9526179503,ஈச்சங்காடு,12.9492687,80.1854271
9526179504,ஈச்சங்காடு,12.9494425,80.1852554
9526179505,கீழ்க்கட்டளை,12.9559624,80.1868359
9526179506,மூவரசம்பட்டு,12.9694414,80.1862814
9529333083,Meenambakkam Metro,12.9873223,80.1761799
9536043083,Pillayar Koil,12.9813930,80.2384985
9536047321,Pillayar Koil,12.9811706,80.2381908
9554098006,Phoenix Mall,12.9910579,80.2195223
9554102404,Erikkarai,12.9871386,80.2183655
9554116143,Rajalakshmi Nagar,12.9839239,80.2180709
9554140669,Guindy Race Course,13.0046861,80.2203904
9554140671,Nanganallur Metro Station,12.9992711,80.1934383
9554147562,GN Chetty Road,13.0485705,80.2460822
9554156480,Halda,13.0104553,80.2228615
9554162872,Erikkarai,12.9873344,80.2181539
9647715548,annangudi bus stop,12.9619524,79.0678887
9676595400,Alamaram Bus Stop,12.9574911,80.1783220
9734354380,New Woodlands,13.0446727,80.2630248
9734368257,New Woodlands,13.0448097,80.2631942
9734386075,AVM Rajeshwari Thirumana Mandapam,13.0446914,80.2653248
9734398142,Yellow Pages,13.0445686,80.2691766
9734416560,Radha Krishnan Salai Kalyani Hospital,13.0438762,80.2715829
9734417426,Yellow Pages,13.0445902,80.2691337
9734424821,Kalyani Hospital,13.0438295,80.2718498
9734428259,,13.0438575,80.2716913
9794782270,Chandragiri Highway Bus Stop,13.5793388,79.3127581
9840993330,,13.2887679,79.1213828
9840993331,,13.2896562,79.1210489
9849133813,JK Mahal,12.9760401,80.1832874
9849200501,Baby Nagar,12.9801876,80.2284298
9849235452,MMDA Colony,12.9710697,80.1830757
9849242230,,13.0098921,80.2594022
9849246448,Bharathy Nagar,12.9811430,80.2342733
9849253327,Baby Nagar,12.9817272,80.2304834
9853561301,Barathiyar Nagar,13.1854145,80.3170561
9853561302,Barathiyar Nagar,13.1856767,80.3169358
